caseid,startdate
201710002594,2017/10
201710002593,2017/10
201710002592,2017/10
201710002582,2017/10
201710002586,2017/10
201710002581,2017/10
201710002579,2017/10
201710002574,2018/01
201710002570,2017/10
201710002566,2017/10
201710002561,2017/10
201710002560,2017/10
201710002558,2017/10
201710002553,2017/10
201710002552,2017/10
201710002549,2017/10
201710002546,2017/10
201710002542,2017/10
201710002541,2017/10
201710002538,2017/10
201710002537,2017/10
201710002534,2017/10
201710002532,2017/10
201710002529,2017/10
201710002520,2017/10
201710002513,2017/10
201710002507,2017/10
201710002506,2017/10
201710002504,2017/10
201710002503,2017/10
201710002502,2017/10
201710002500,2017/10
201710002495,2017/10
201710002492,2017/10
201710002487,2017/10
201710002484,2017/10
201710002482,2017/10
201710002478,2017/10
201710002470,2017/10
201710002465,2017/10
201710002464,2017/10
201710002454,2017/10
201710002453,2017/10
201710002452,2017/10
201710002450,2017/10
201710002434,2017/10
201710002433,2017/10
201710002431,2017/10
201710002427,2017/10
201710002423,2017/10
201710002418,2017/10
201710002406,2017/10
201710002402,2017/10
201710002400,2017/10
201710002397,2017/10
201710002396,2017/10
201710002387,2017/10
201710002383,2017/10
201710002382,2017/10
201710002379,2017/10
201710002378,2017/10
201710002377,2017/10
201710002376,2017/10
201710002375,2017/10
201710002364,2017/10
201710002353,2017/10
201710002351,2017/10
201710002362,2017/10
201710002350,2017/10
201710002348,2017/10
201710002345,2017/10
201710002342,2017/10
201710002340,2017/10
201710002339,2017/10
201710002336,2017/10
201710002324,2017/10
201710002313,2017/10
201710002312,2017/10
201710002311,2017/10
201710002295,2017/10
201710002290,2017/10
201710002279,2017/10
201710002278,2017/10
201710002275,2017/10
201710002274,2017/10
201710002271,2017/10
201710002270,2017/10
201710002268,2017/10
201710002267,2017/11
201710002261,2017/10
201710002258,2017/10
201710002257,2017/10
201710002256,2017/10
201710002255,2017/10
201710002254,2017/10
201710002253,2017/11
201710002250,2017/10
201710002241,2017/11
201710002252,2017/10
201710002248,2017/10
201710002239,2017/10
201710002237,2017/10
201710002228,2017/10
201710002227,2017/10
201710002225,2017/10
201710002221,2017/10
201710002220,2017/10
201710002214,2017/10
201710002206,2017/10
201710002211,2017/10
201710002204,2017/10
201710002203,2017/10
201710002202,2017/10
201710002201,2017/10
201710002200,2017/10
201710002197,2017/10
201710002196,2017/10
201710002195,2017/10
201710002193,2017/10
201710002190,2017/10
201710002188,2017/10
201710002184,2017/10
201710002176,2017/10
201710002172,2017/10
201710002171,2017/10
201710002169,2017/10
201710002168,2017/10
201710002167,2017/10
201710002158,2017/10
201710002155,2017/10
201710002152,2017/10
201710002150,2017/10
201710002148,2017/10
201710002147,2017/10
201710002140,2017/10
201710002138,2017/10
201710002137,2017/10
201710002136,2017/10
201710002131,2017/10
201710002125,2017/10
201710002124,2017/10
201710002122,2017/10
201710002120,2017/10
201710002116,2017/10
201710002114,2017/10
201710002110,2017/10
201710002109,2017/10
201710002108,2017/10
201710002107,2017/10
201710002106,2017/10
201710002104,2017/10
201710002102,2017/10
201710002101,2018/03
201710002092,2017/10
201710002090,2017/10
201710002089,2017/10
201710002087,2017/10
201710002084,2017/10
201710002076,2017/10
201710002075,2017/10
201710002072,2017/10
201710002064,2017/10
201710002062,2017/10
201710002061,2017/10
201710002057,2017/10
201710002054,2017/10
201710002053,2017/10
201710002051,2017/10
201710002050,2017/10
201710002047,2017/10
201710002042,2017/10
201710002038,2017/10
201710002036,2017/10
201710002034,2017/10
201710002033,2017/10
201710002028,2017/10
201710002027,2017/10
201710002026,2017/10
201710002025,2017/10
201710002021,2017/10
201710002019,2017/10
201710002018,2017/10
201710002017,2017/10
201710002012,2017/10
201710002011,2017/10
201710002008,2017/10
201710002007,2017/10
201710002005,2017/10
201710002003,2017/10
201710002001,2017/10
201710002000,2017/10
201710001999,2017/10
201710001998,2017/10
201710001994,2017/10
201710001990,2017/10
201710001992,2017/10
201710001991,2017/10
201710001987,2017/10
201710001986,2017/11
201710001983,2017/10
201710001982,2017/10
201710001981,2017/10
201710001978,2017/10
201710001975,2017/10
201710001973,2017/10
201710001972,2017/10
201710001968,2017/10
201710001967,2017/10
201710001966,2017/10
201710001965,2017/10
201710001962,2017/10
201710001961,2017/10
201710001959,2017/10
201710001958,2017/10
201710001957,2017/10
201710001953,2017/10
201710001951,2017/10
201710001950,2017/10
201710001944,2017/10
201710001942,2017/10
201710001940,2017/10
201710001939,2017/10
201710001938,2017/10
201710001937,2017/10
201710001934,2017/10
201710001931,2017/10
201710001928,2017/10
201710001926,2017/10
201710001924,2017/10
201710001923,2017/10
201710001922,2017/10
201710001919,2017/10
201710001916,2017/10
201710001914,2017/10
201710001913,2017/10
201710001912,2017/10
201710001910,2017/10
201710001902,2017/10
201710001899,2017/10
201710001898,2017/10
201710001893,2017/10
201710001892,2017/10
201710001884,2017/10
201710001883,2017/10
201710001882,2017/10
201710001881,2017/10
201710001880,2017/10
201710001877,2017/10
201710001876,2017/10
201710001875,2017/10
201710001874,2017/10
201710001873,2017/10
201710001872,2017/10
201710001869,2017/10
201710001868,2017/10
201710001863,2017/10
201710001862,2017/10
201710001861,2017/10
201710001860,2017/10
201710001855,2017/10
201710001854,2017/10
201710001850,2017/10
201710001849,2017/10
201710001847,2017/10
201710001845,2017/10
201710001844,2017/10
201710001843,2017/10
201710001842,2017/10
201710001838,2017/10
201710001837,2017/10
201710001833,2017/10
201710001824,2017/10
201710001831,2017/10
201710001823,2017/10
201710001822,2017/10
201710001820,2017/10
201710001818,2017/12
201710001819,2017/10
201710001817,2017/10
201710001814,2017/10
201710001813,2017/10
201710001806,2017/10
201710001804,2017/10
201710001803,2017/10
201710001799,2017/10
201710001796,2017/10
201710001784,2017/10
201710001780,2017/10
201710001779,2017/10
201710001778,2017/10
201710001776,2017/10
201710001762,2017/10
201710001766,2017/10
201710001764,2017/10
201710001761,2017/10
201710001760,2017/10
201710001759,2017/10
201710001755,2017/10
201710001752,2017/10
201710001745,2017/11
201710001743,2017/10
201710001734,2017/10
201710001732,2017/10
201710001730,2017/10
201710001729,2017/10
201710001728,2017/10
201710001725,2017/10
201710001721,2017/10
201710001720,2017/10
201710001718,2017/11
201710001717,2017/10
201710001713,2017/10
201710001711,2017/10
201710001707,2017/10
201710001706,2017/10
201710001698,2017/10
201710001697,2017/10
201710001696,2017/10
201710001693,2017/10
201710001691,2017/10
201710001688,2017/10
201710001690,2017/10
201710001684,2017/10
201710001681,2017/10
201710001680,2017/10
201710001677,2017/10
201710001674,2017/10
201710001670,2017/10
201710001669,2017/10
201710001664,2017/10
201710001662,2017/10
201710001661,2017/10
201710001659,2017/10
201710001657,2017/10
201710001656,2017/10
201710001655,2017/10
201710001653,2017/10
201710001652,2017/10
201710001649,2017/10
201710001647,2017/10
201710001646,2017/10
201710001643,2017/10
201710001642,2017/10
201710001641,2017/10
201710001635,2017/10
201710001630,2017/10
201710001626,2017/10
201710001615,2017/10
201710001611,2017/10
201710001610,2017/10
201710001609,2017/10
201710001606,2017/10
201710001605,2017/10
201710001604,2017/10
201710001601,2017/10
201710001600,2017/10
201710001599,2017/10
201710001588,2017/10
201710001590,2017/10
201710001579,2017/10
201710001578,2017/12
201710001577,2017/10
201710001572,2017/10
201710001570,2017/10
201710001568,2017/10
201710001563,2017/10
201710001560,2017/10
201710001559,2017/10
201710001558,2017/10
201710001556,2017/10
201710001555,2017/10
201710001552,2017/10
201710001546,2017/10
201710001542,2017/10
201710001540,2017/10
201710001538,2017/10
201710001534,2017/10
201710001533,2017/10
201710001532,2017/10
201710001531,2017/10
201710001527,2017/10
201710001526,2017/10
201710001522,2017/10
201710001521,2017/10
201710001520,2017/10
201710001519,2017/10
201710001517,2017/10
201710001516,2017/10
201710001513,2017/10
201710001515,2017/10
201710001512,2017/10
201710001510,2017/10
201710001507,2017/10
201710001505,2017/10
201710001503,2017/10
201710001495,2017/10
201710001494,2017/10
201710001486,2017/10
201710001485,2017/11
201710001484,2017/10
201710001483,2017/10
201710001475,2017/10
201710001473,2017/10
201710001472,2017/10
201710001467,2017/10
201710001468,2017/10
201710001466,2017/10
201710001465,2017/10
201710001462,2017/10
201710001460,2017/10
201710001455,2017/10
201710001451,2017/10
201710001444,2017/10
201710001443,2017/10
201710001441,2017/10
201710001440,2017/10
201710001439,2017/10
201710001438,2017/10
201710001437,2017/10
201710001435,2017/10
201710001429,2017/10
201710001434,2017/10
201710001431,2017/10
201710001428,2017/10
201710001427,2017/10
201710001419,2017/10
201710001418,2017/10
201710001415,2017/10
201710001409,2017/10
201710001410,2017/10
201710001407,2017/10
201710001406,2017/10
201710001405,2017/10
201710001404,2017/10
201710001401,2017/10
201710001396,2017/10
201710001395,2017/10
201710001393,2017/10
201710001390,2017/10
201710001387,2017/10
201710001385,2017/10
201710001384,2017/10
201710001381,2017/10
201710001378,2017/10
201710001377,2017/10
201710001376,2017/10
201710001375,2017/10
201710001372,2017/10
201710001369,2017/10
201710001366,2017/10
201710001367,2017/10
201710001363,2017/10
201710001361,2017/10
201710001360,2017/10
201710001358,2017/10
201710001347,2017/10
201710001345,2017/10
201710001343,2017/10
201710001336,2017/10
201710001335,2017/10
201710001331,2017/10
201710001330,2017/10
201710001329,2017/10
201710001326,2017/10
201710001325,2017/10
201710001319,2017/10
201710001318,2017/10
201710001317,2017/10
201710001315,2017/10
201710001313,2017/10
201710001312,2017/10
201710001311,2017/11
201710001310,2017/10
201710001309,2017/10
201710001308,2017/10
201710001307,2017/10
201710001306,2017/10
201710001304,2017/10
201710001303,2017/10
201710001299,2017/10
201710001294,2017/10
201710001297,2017/10
201710001291,2017/10
201710001290,2017/10
201710001288,2017/10
201710001287,2017/10
201710001284,2017/10
201710001283,2017/10
201710001280,2017/10
201710001278,2017/10
201710001277,2017/10
201710001275,2017/10
201710001269,2017/10
201710001268,2017/10
201710001262,2017/10
201710001259,2017/10
201710001257,2017/10
201710001256,2017/10
201710001255,2017/10
201710001247,2017/10
201710001243,2017/10
201710001232,2017/10
201710001227,2017/10
201710001229,2017/10
201710001226,2017/10
201710001223,2017/10
201710001222,2017/10
201710001221,2017/10
201710001219,2017/10
201710001218,2017/10
201710001217,2017/10
201710001216,2017/10
201710001215,2017/10
201710001207,2017/10
201710001205,2017/10
201710001203,2017/10
201710001204,2017/10
201710001202,2017/10
201710001200,2017/10
201710001199,2017/10
201710001198,2017/10
201710001196,2017/10
201710001193,2017/10
201710001192,2017/10
201710001191,2017/10
201710001189,2017/10
201710001188,2017/10
201710001183,2017/10
201710001180,2017/10
201710001179,2017/10
201710001176,2017/10
201710001174,2017/10
201710001170,2017/10
201710001169,2018/01
201710001168,2017/10
201710001167,2017/10
201710001164,2017/10
201710001160,2017/10
201710001159,2017/11
201710001158,2017/10
201710001155,2017/10
201710001154,2017/10
201710001151,2017/10
201710001150,2017/10
201710001149,2017/10
201710001147,2017/10
201710001146,2017/10
201710001145,2017/10
201710001143,2017/10
201710001141,2017/10
201710001139,2017/10
201710001137,2017/10
201710001136,2017/10
201710001128,2017/10
201710001124,2017/10
201710001115,2017/10
201710001112,2017/10
201710001111,2017/10
201710001110,2017/10
201710001107,2017/10
201710001105,2017/10
201710001102,2017/10
201710001101,2017/10
201710001100,2017/10
201710001098,2017/10
201710001095,2017/10
201710001093,2017/10
201710001091,2017/10
201710001082,2017/10
201710001081,2017/10
201710001080,2017/10
201710001079,2017/10
201710001076,2017/10
201710001075,2017/10
201710001073,2017/12
201710001070,2017/10
201710001069,2017/10
201710001067,2017/10
201710001063,2017/10
201710001058,2017/10
201710001060,2017/10
201710001055,2017/10
201710001053,2017/10
201710001052,2017/10
201710001048,2017/10
201710001047,2017/10
201710001042,2017/10
201710001037,2017/10
201710001039,2017/10
201710001033,2017/10
201710001036,2017/10
201710001030,2017/10
201710001029,2017/10
201710001028,2017/10
201710001027,2017/10
201710001026,2017/10
201710001025,2017/10
201710001024,2017/10
201710001021,2017/10
201710001017,2017/10
201710001016,2017/10
201710001015,2017/10
201710001006,2017/10
201710001004,2017/10
201710001003,2017/10
201710000997,2017/10
201710000996,2017/10
201710000995,2017/10
201710000994,2017/10
201710000993,2017/10
201710000992,2017/10
201710000989,2017/10
201710000988,2017/10
201710000985,2017/10
201710000981,2017/10
201710000979,2017/10
201710000975,2017/10
201710000973,2017/10
201710000971,2017/10
201710000970,2017/10
201710000959,2017/10
201710000964,2017/10
201710000957,2017/10
201710000952,2017/10
201710000950,2017/10
201710000942,2017/10
201710000941,2017/10
201710000938,2017/10
201710000936,2017/10
201710000935,2017/10
201710000934,2017/10
201710000933,2017/10
201710000930,2017/10
201710000929,2017/10
201710000926,2017/10
201710000925,2017/10
201710000922,2017/10
201710000919,2017/10
201710000916,2017/10
201710000914,2017/10
201710000911,2017/10
201710000910,2017/10
201710000909,2017/10
201710000906,2017/10
201710000903,2017/10
201710000900,2017/10
201710000901,2017/10
201710000898,2017/10
201710000888,2017/10
201710000884,2017/10
201710000883,2017/10
201710000882,2017/10
201710000879,2017/10
201710000877,2017/10
201710000875,2017/10
201710000872,2017/10
201710000871,2017/10
201710000867,2017/10
201710000866,2017/10
201710000865,2017/10
201710000864,2017/10
201710000863,2017/10
201710000862,2017/10
201710000861,2017/10
201710000854,2017/10
201710000851,2017/10
201710000842,2017/10
201710000840,2017/10
201710000839,2017/10
201710000837,2017/10
201710000833,2017/10
201710000823,2017/10
201710000832,2017/10
201710000822,2017/10
201710000821,2017/10
201710000820,2017/10
201710000818,2017/10
201710000816,2017/10
201710000813,2017/10
201710000810,2017/10
201710000809,2017/10
201710000808,2017/10
201710000807,2017/10
201710000805,2017/10
201710000804,2017/10
201710000803,2017/10
201710000800,2017/10
201710000799,2017/10
201710000797,2017/10
201710000796,2017/10
201710000794,2017/10
201710000788,2017/10
201710000789,2017/10
201710000787,2017/10
201710000786,2017/10
201710000784,2017/10
201710000782,2017/10
201710000781,2017/10
201710000778,2017/10
201710000776,2017/10
201710000773,2017/10
201710000772,2017/10
201710000766,2017/10
201710000764,2017/11
201710000762,2017/10
201710000757,2017/10
201710000755,2017/10
201710000758,2017/10
201710000754,2017/10
201710000753,2017/10
201710000752,2017/10
201710000751,2017/10
201710000750,2017/10
201710000745,2017/10
201710000743,2017/10
201710000741,2017/10
201710000739,2017/10
201710000735,2017/10
201710000732,2017/10
201710000728,2017/10
201710000725,2017/10
201710000724,2017/10
201710000723,2017/10
201710000720,2017/10
201710000718,2017/10
201710000717,2017/10
201710000716,2017/10
201710000715,2017/10
201710000714,2017/10
201710000711,2017/10
201710000710,2017/10
201710000709,2017/10
201710000708,2017/10
201710000705,2017/10
201710000703,2017/10
201710000702,2017/10
201710000700,2017/10
201710000698,2017/10
201710000694,2017/10
201710000693,2017/10
201710000691,2017/10
201710000690,2017/10
201710000688,2017/10
201710000684,2017/10
